"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"2065992","b0dcabc2fd7988e8249fa96db0e8971b703194e3fb1436546499f40106ac4b202c8632cf79eeba6ba7a351d3222670a00c0412afab5cd553e3276580099cb63e","2025-05-18T06:00:00.000","2","PARKED",,"1969414",,"NISSAN","ROGUE","IL","2025","NONE","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","W","PARKED",,,"0",,,,,,,"Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065465","0f931c54ba86c25bbbb76d9a57726fd8b240ea4b6f19d313c1ebece9394a90ae445e66be9d8a4f80425eae36ebcf146c63f54d9a2ef47205669e75914d78c480","2025-05-18T05:59:00.000","2","PARKED",,"1968925",,"JEEP","COMMANDER","IL","2008","NONE","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","W","PARKED",,,"0",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065466","0f931c54ba86c25bbbb76d9a57726fd8b240ea4b6f19d313c1ebece9394a90ae445e66be9d8a4f80425eae36ebcf146c63f54d9a2ef47205669e75914d78c480","2025-05-18T05:59:00.000","1","DRIVER",,"1968924","Y","VOLKSWAGEN","JETTA","IL","2013","UNKNOWN","PASSENGER","OTHER","W","UNKNOWN/NA","Y",,"1",,"UNKNOWN FROM SCENE",,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065437","a5f3ea60288f090ec540018cd59159d332dc6b8ac435883dfd86919193fcde6f4bfa3efacfd4e587f2daa8a6d380d3e77ee73d6cfa769953a38e6d112776bc78","2025-05-18T05:59:00.000","1","DRIVER",,"1968900",,"NISSAN","VERSA","IL","2020","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW","PRIVATE LOT",,"Y","Y","Y",,,,,,,,,"Y",,"SIDE-RIGHT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065438","a5f3ea60288f090ec540018cd59159d332dc6b8ac435883dfd86919193fcde6f4bfa3efacfd4e587f2daa8a6d380d3e77ee73d6cfa769953a38e6d112776bc78","2025-05-18T05:59:00.000","2","DRIVER",,"1968901",,"TOYOTA","CAMRY","IL","2012","NONE","PASSENGER","DRIVER EDUCATION","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065431","4b6a4cc2c61ed5a9e59282eb0dfaf665e444846986ace9e4e9de3dd951f6f89974332e2ae9fe7d4d3fc7e9a37522278f2ed6d6aaaf706a2e0fd698c69ab87166","2025-05-18T05:25:00.000","1","DRIVER",,"1968895",,"TOYOTA","RAV4","IL","2020","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW",,,"Y","Y",,,,,,,,"Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065432","4b6a4cc2c61ed5a9e59282eb0dfaf665e444846986ace9e4e9de3dd951f6f89974332e2ae9fe7d4d3fc7e9a37522278f2ed6d6aaaf706a2e0fd698c69ab87166","2025-05-18T05:25:00.000","2","DRIVER",,"1968897",,"ACURA","ADX","IL","2007","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW",,,"Y","Y",,,,,,,,"Y","Y","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065426","f36d9c775f9ff124a4a5d1fc39cf3b40d4518356c3908d01d1073eaf0c5bdca71d9da4f40b790270449cc7e772a417032ef903af11bd57451b3bc7e30dc2d617","2025-05-18T05:11:00.000","1","DRIVER","1","1968885",,"DODGE","CHALLENGER","IL","2019","UNKNOWN","PASSENGER","UNKNOWN/NA","W","BACKING",,,"2",,,,,,,,,,"Y","Y",,,,,,"N","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065427","f36d9c775f9ff124a4a5d1fc39cf3b40d4518356c3908d01d1073eaf0c5bdca71d9da4f40b790270449cc7e772a417032ef903af11bd57451b3bc7e30dc2d617","2025-05-18T05:11:00.000","2","DRIVER","1","1968887",,"FORD","EXPLORER","IL","2021","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","POLICE","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065415","64a0c4ad6e8cc9339051f3da252291e451531cc20459b931838e9fc8a2d6537b106c66a3095ce4f07da9cbcaa239fe918f5712a3d2fdc9ae7b7bf7869b638c3f","2025-05-18T04:30:00.000","1","DRIVER",,"1968877",,"TOYOTA","OTHER (EXPLAIN IN NARRATIVE)","IL","2020","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065416","64a0c4ad6e8cc9339051f3da252291e451531cc20459b931838e9fc8a2d6537b106c66a3095ce4f07da9cbcaa239fe918f5712a3d2fdc9ae7b7bf7869b638c3f","2025-05-18T04:30:00.000","2","DRIVER",,"1968879",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2014","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065410","c374224ffa6eb2c6b67905c6d2246ee415d87423d7fdd152259d96f48343e5f009001eb39d9c5492ec469863a1eea3b40058b4ec28668bb65bf8ccaed57b1ef3","2025-05-18T04:20:00.000","1","DRIVER","1","1968873",,"HONDA","CIVIC","IL","2009","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065411","c374224ffa6eb2c6b67905c6d2246ee415d87423d7fdd152259d96f48343e5f009001eb39d9c5492ec469863a1eea3b40058b4ec28668bb65bf8ccaed57b1ef3","2025-05-18T04:20:00.000","2","DRIVER",,"1968878",,"BMW","328I","IL","2013","NONE","PASSENGER","NOT IN USE","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065412","c374224ffa6eb2c6b67905c6d2246ee415d87423d7fdd152259d96f48343e5f009001eb39d9c5492ec469863a1eea3b40058b4ec28668bb65bf8ccaed57b1ef3","2025-05-18T04:20:00.000","3","PARKED",,"1968882",,"(UNLISTED MANUFACTURER)","OTHER (EXPLAIN IN NARRATIVE)","IL","2008","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"0",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065424","fa6fa4b61dc7ed588e637b1ba0fbc104503a4ca2726e1fabf5b26076f65f473aabb66f5eee9444679341a9d66770c381df2f88b1f362bf2047b001ca2924a98e","2025-05-18T04:10:00.000","1","DRIVER",,"1968884",,"CHEVROLET","TRAX","IL","2024","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065425","fa6fa4b61dc7ed588e637b1ba0fbc104503a4ca2726e1fabf5b26076f65f473aabb66f5eee9444679341a9d66770c381df2f88b1f362bf2047b001ca2924a98e","2025-05-18T04:10:00.000","2","DRIVER","1","1968888",,"KIA","TELLURIDE","IL","2024","NONE","SPORT UTILITY VEHICLE (SUV)","OTHER","N","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065419","0e30516f1811a8ea66b011a132733a8b119ea01d8ba31e5f8ad8e25dab335927c5e94e575a9f51a8c7ebd0bcea9723994be2ba34624e20faa3efad8b4ad07810","2025-05-18T04:09:00.000","1","DRIVER",,"1968883",,"CHEVROLET","MALIBU","IL","2015","UNKNOWN","PASSENGER","PERSONAL","N","PASSING/OVERTAKING",,,"1",,,,,"Y","Y","Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065420","0e30516f1811a8ea66b011a132733a8b119ea01d8ba31e5f8ad8e25dab335927c5e94e575a9f51a8c7ebd0bcea9723994be2ba34624e20faa3efad8b4ad07810","2025-05-18T04:09:00.000","2","DRIVER",,"1968889",,"CHEVROLET","MALIBU","IN","2018","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"city of chicago","732163",,"Y","Y","Y",,,,,,,,"Y","Y",,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
